user_id,rides_request,price,rides_accepted
7420,4701,3.5,1404.761
7421,1834,2,.085415222
7422,1656,2,-212.88474
7423,3822,3,814.11285
7424,2819,2.5,479.2366
7425,2631,2.5,287.95132
7426,4699,3.5,1381.1737
7427,2779,2.5,390.793
7428,3062,3,344.46771
7429,1664,2,-271.00662
7430,3134,3,180.92336
7431,1761,2,-31.166582
7432,3836,3,861.63165
7433,1466,2,-288.67462
7434,1970,2,-122.59083
7435,4148,3.5,906.28937
7436,2793,2.5,-258.45273
7437,4381,3.5,913.00415
7438,3223,3,478.12552
7439,4611,3.5,1342.78
7440,1964,2,-165.16745
7441,1517,2,-300.68997
7442,2790,2.5,417.88223
7443,3394,3,622.04376
7444,3111,3,379.17682
7445,1843,2,-1.5339258
7446,4212,3.5,815.54156
7447,3623,3,855.13385
7448,1502,2,-359.24576
7449,4079,3.5,864.06085
7450,4525,3.5,1246.1381
7451,3757,3,949.44354
7452,1706,2,-108.36125
7453,3309,3,427.77203
7454,2203,2.5,-147.64781
7455,2367,2.5,46.474323
7456,4052,3.5,724.48553
7457,4163,3.5,829.0528
7458,3478,3,648.15857
7459,4631,3.5,1294.3401
7460,2038,2.5,-229.19341
7461,4437,3.5,1137.6791
7462,2249,2.5,-39.154518
7463,3585,3,794.70892
7464,4753,3.5,1214.8363
7465,3270,3,426.90616
7466,3615,3,847.32666
7467,2468,2.5,150.9238
7468,4216,3.5,917.17902
7469,1653,2,-119.09733
7470,2518,2.5,-4.0958529
7471,3347,3,597.61359
7472,3106,3,249.65656
7473,2919,2.5,592.48016
7474,2788,2.5,495.81595
7475,3247,3,494.03918
7476,1630,2,-193.11705
7477,4020,3.5,719.81012
7478,2369,2.5,-87.039734
7479,4834,3.5,1514.7411
7480,4990,3.5,1664.4187
7481,2902,2.5,567.76245
7482,3565,3,714.31677
7483,4658,3.5,1374.5526
7484,1491,2,-278.91742
7485,3196,3,466.46811
7486,4792,3.5,1276.244
7487,4420,3.5,1145.7543
7488,3335,3,517.02643
7489,3945,3,1139.412
7490,2109,2.5,-125.27361
7491,1956,2,-34.122677
7492,2798,2.5,418.07803
7493,4478,3.5,1205.5167
7494,3809,3,991.34924
7495,4961,3.5,1449.3787
7496,1535,2,-518.81281
7497,2918,2.5,606.62726
7498,2866,2.5,318.85498
7499,1706,2,-423.86359
7500,4781,3.5,1481.0874
7501,2084,2.5,-327.65283
7502,4365,3.5,1091.5183
7503,4148,3.5,888.33337
7504,4939,3.5,1567.4158
7505,2746,2.5,310.98547
7506,2141,2.5,-105.61459
7507,4127,3.5,892.26001
7508,2978,2.5,635.7168
7509,4349,3.5,1100.9067
7510,2670,2.5,251.98944
7511,3497,3,733.59106
7512,2063,2.5,-170.4725
7513,4136,3.5,901.37231
7514,1488,2,-275.50171
7515,3799,3,990.1073
7516,4682,3.5,1363.5964
7517,4283,3.5,965.71967
7518,4928,3.5,1627.7874
7519,4389,3.5,1081.5164
7520,3396,3,422.72565
7521,4226,3.5,965.10016
7522,1647,2,-250.4447
7523,4707,3.5,1313.4332
7524,3972,3,1101.5961
7525,2756,2.5,449.96814
7526,3417,3,599.31482
7527,3781,3,964.70502
7528,3168,3,337.73743
7529,1975,2,159.65907
7530,4320,3.5,1031.2673
7531,3375,3,509.11258
7532,2652,2.5,350.39182
7533,2162,2.5,-88.470917
7534,4111,3.5,878.58868
7535,2078,2.5,-153.79399
7536,2539,2.5,261.11087
7537,2056,2.5,-291.63281
7538,3725,3,901.50702
7539,3927,3,1121.3125
7540,4994,3.5,1685.2169
7541,2863,2.5,435.08835
7542,2768,2.5,403.01791
7543,1613,2,-195.86989
7544,2312,2.5,-62.937225
7545,1656,2,-125.83844
7546,4823,3.5,1463.105
7547,4269,3.5,1008.46
7548,3308,3,475.00165
7549,4781,3.5,1423.9445
7550,4579,3.5,1284.5487
7551,3032,3,299.74731
7552,4483,3.5,1203.3362
7553,4611,3.5,1270.0189
7554,2079,2.5,-241.7838
7555,3289,3,536.5462
7556,4618,3.5,1334.4324
7557,4545,3.5,1233.1503
7558,4524,3.5,1176.8635
7559,2346,2.5,33.082706
7560,1840,2,-126.66827
7561,4456,3.5,1174.5919
7562,3544,3,684.76733
7563,2015,2.5,-203.95639
7564,1868,2,36.776112
7565,3412,3,637.30389
7566,2205,2.5,-28.215755
7567,4207,3.5,916.0379
7568,4971,3.5,1661.5094
7569,3916,3,1051.5321
7570,2357,2.5,-4.383451
7571,2722,2.5,-284.51364
7572,4752,3.5,1420.6736
7573,3768,3,937.72473
7574,3483,3,700.18488
7575,4687,3.5,1342.1276
7576,1825,2,-8.2269754
7577,2335,2.5,82.201668
7578,2740,2.5,435.04642
7579,3619,3,834.97125
7580,3989,3,941.25403
7581,1845,2,36.493347
7582,2452,2.5,128.96469
7583,3201,3,-1731.0537
7584,2179,2.5,-105.24402
7585,3472,3,676.10333
7586,2961,2.5,360.08252
7587,2419,2.5,35.624443
7588,3681,3,834.56525
7589,2354,2.5,65.762848
7590,3582,3,807.17676
7591,3623,3,838.50806
7592,3224,3,475.10214
7593,4246,3.5,988.89716
7594,2645,2.5,339.21384
7595,4398,3.5,1119.6187
7596,2903,2.5,563.79907
7597,4247,3.5,917.51965
7598,3845,3,1033.4791
7599,2332,2.5,55.043159
7600,4288,3.5,1037.9319
7601,1910,2,101.89068
7602,4875,3.5,1567.0193
7603,4140,3.5,915.46539
7604,3142,3,396.58719
7605,2734,2.5,325.00674
7606,3776,3,765.22528
7607,2282,2.5,-222.59796
7608,2283,2.5,-254.59334
7609,3784,3,866.95227
7610,4629,3.5,1281.8253
7611,2813,2.5,486.14078
7612,2217,2.5,-139.80421
7613,3978,3,1160.3431
7614,4701,3.5,1399.7012
7615,4272,3.5,1022.6326
7616,3070,3,327.22034
7617,2763,2.5,433.1214
7618,4501,3.5,1189.5638
7619,3168,3,302.88159
7620,3836,3,1029.5688
7621,2477,2.5,217.67171
7622,3465,3,686.56042
7623,1644,2,-148.44341
7624,3171,3,430.22409
7625,1919,2,84.349098
7626,2960,2.5,515.00049
7627,3275,3,526.93121
7628,3810,3,982.71399
7629,2744,2.5,389.67117
7630,1987,2,185.1329
7631,4367,3.5,1106.5081
7632,2305,2.5,61.631802
7633,3609,3,816.2384
7634,3395,3,480.16791
7635,1436,2,-347.56836
7636,2345,2.5,-96.343552
7637,3058,3,285.94382
7638,4328,3.5,960.03448
7639,3223,3,491.53796
7640,4638,3.5,1367.9596
7641,2037,2.5,-204.77623
7642,2135,2.5,-103.29333
7643,3710,3,843.73212
7644,2582,2.5,308.89481
7645,1910,2,42.560909
7646,4811,3.5,1490.292
7647,4424,3.5,1131.0504
7648,4820,3.5,1471.271
7649,3869,3,872.72052
7650,4212,3.5,967.38251
7651,3043,3,269.22626
7652,3425,3,618.22675
7653,2596,2.5,302.32999
7654,3865,3,832.99438
7655,4941,3.5,1575.4319
7656,2587,2.5,266.72781
7657,2491,2.5,229.43488
7658,2580,2.5,226.49069
7659,4581,3.5,1293.2196
7660,3419,3,289.5235
7661,2166,2.5,-183.40935
7662,1614,2,-165.91185
7663,4560,3.5,1256.7975
7664,3575,3,729.41229
7665,1634,2,-439.55551
7666,2292,2.5,-40.525318
7667,4762,3.5,1461.304
7668,2020,2.5,-217.59303
7669,3175,3,448.52139
7670,2284,2.5,18.571884
7671,4653,3.5,1374.9949
7672,4726,3.5,1315.9899
7673,4702,3.5,1357.5956
7674,1562,2,-223.85217
7675,4397,3.5,1116.6027
7676,4190,3.5,930.36804
7677,2733,2.5,423.71161
7678,4115,3.5,814.21399
7679,3990,3,1181.9481
7680,1668,2,-233.17902
7681,3830,3,1031.5505
7682,3207,3,472.27164
7683,4604,3.5,1322.7815
7684,3923,3,768.36682
7685,1422,2,-343.36334
7686,3164,3,415.14719
7687,1567,2,-283.55942
7688,4508,3.5,1105.8502
7689,3147,3,359.52844
7690,2597,2.5,291.88208
7691,1840,2,-1087.9001
7692,1591,2,-190.849
7693,3049,3,169.39522
7694,4141,3.5,873.94421
7695,2622,2.5,271.35699
7696,1694,2,-149.06506
7697,4373,3.5,1096.558
7698,2591,2.5,96.141174
7699,1625,2,-185.56044
7700,3143,3,292.8269
7701,2043,2.5,-563.46283
7702,4135,3.5,868.8385
7703,2112,2.5,-231.30261
7704,1817,2,15.613699
7705,1735,2,-174.24968
7706,4025,3.5,794.13202
7707,2101,2.5,-129.31148
7708,1864,2,41.297825
7709,4898,3.5,1571.9044
7710,2934,2.5,587.59399
7711,4822,3.5,1457.1169
7712,4038,3.5,805.13159
7713,4103,3.5,755.57379
7714,3722,3,944.96075
7715,2871,2.5,538.63593
7716,4437,3.5,921.63715
7717,3621,3,840.3053
7718,2226,2.5,-105.87412
7719,2896,2.5,533.72101
7720,4733,3.5,1389.9336
7721,3740,3,935.20331
7722,4306,3.5,939.49872
7723,1484,2,-386.91318
7724,3390,3,629.92432
7725,1904,2,109.54438
7726,2300,2.5,55.754574
7727,2619,2.5,276.44351
7728,1846,2,25.472525
7729,1467,2,-298.7338
7730,4629,3.5,1350.4946
7731,4229,3.5,944.67908
7732,3089,3,323.97974
7733,3180,3,452.08075
7734,2186,2.5,-84.415359
7735,1469,2,-296.48282
7736,2649,2.5,293.18637
7737,2057,2.5,-215.41608
7738,1828,2,10.64231
7739,4354,3.5,1105.8702
7740,4609,3.5,1333.6599
7741,4070,3.5,818.65765
7742,2544,2.5,277.33359
7743,1540,2,-256.31946
7744,4074,3.5,842.72302
7745,3213,3,388.60016
7746,4310,3.5,972.0683
7747,2713,2.5,238.19077
7748,2340,2.5,18.728735
7749,1945,2,96.146332
7750,4970,3.5,1639.573
7751,1788,2,-39.198898
7752,4979,3.5,1664.994
7753,1905,2,100.56274
7754,4461,3.5,1129.8389
7755,2831,2.5,520.6402
7756,1784,2,-28.285925
7757,2238,2.5,-83.601471
7758,3799,3,989.31738
7759,4764,3.5,1472.2072
7760,3227,3,374.8009
7761,4644,3.5,1199.8856
7762,2877,2.5,507.79391
7763,1734,2,-114.28381
7764,1884,2,-28.790794
7765,2686,2.5,364.56454
7766,1799,2,-15.458452
7767,3164,3,444.68658
7768,2888,2.5,415.70319
7769,4308,3.5,951.77881
7770,2553,2.5,271.56183
7771,1872,2,63.760025
7772,2721,2.5,404.37228
7773,2908,2.5,596.35535
7774,4609,3.5,1177.4399
7775,1466,2,-310.2572
7776,3815,3,967.10638
7777,4904,3.5,1602.1364
7778,1731,2,-50.625538
7779,4699,3.5,1395.9496
7780,4673,3.5,1346.0323
7781,3021,3,236.66257
7782,3290,3,516.0979
7783,3018,3,186.64223
7784,1562,2,-239.90637
7785,4014,3.5,778.39288
7786,3033,3,203.65947
7787,2817,2.5,502.54803
7788,1679,2,-112.31674
7789,3155,3,403.03406
7790,2884,2.5,499.99207
7791,3716,3,700.75574
7792,3209,3,336.23706
7793,2232,2.5,-120.8858
7794,4258,3.5,961.96552
7795,2330,2.5,-10.516768
7796,3337,3,565.33673
7797,3346,3,482.96753
7798,2915,2.5,601.37781
7799,3518,3,722.05914
7800,3674,3,783.7569
7801,4704,3.5,1402.5566
7802,3672,3,833.00433
7803,4528,3.5,1261.3824
7804,3937,3,1110.7474
7805,4240,3.5,927.82855
7806,2338,2.5,76.194923
7807,2512,2.5,240.29567
7808,2728,2.5,287.284
7809,3781,3,364.91306
7810,1418,2,-339.84283
7811,2277,2.5,18.180559
7812,3762,3,900.0661
7813,1618,2,-187.4437
7814,3768,3,876.94135
7815,3576,3,678.52216
7816,2679,2.5,373.40067
7817,4814,3.5,1432.8562
7818,1654,2,-230.26746
7819,4815,3.5,1469.8293
7820,2021,2.5,-190.83549
7821,3200,3,469.97235
7822,2412,2.5,117.54931
7823,1955,2,154.69804
7824,4890,3.5,1568.8896
7825,3375,3,583.37244
7826,4684,3.5,1369.9596
7827,4722,3.5,1320.4537
7828,3276,3,200.55727
7829,4290,3.5,850.7301
7830,3998,3,1143.7755
7831,2535,2.5,268.71103
7832,3405,3,629.8374
7833,3118,3,80.271957
7834,3242,3,442.77243
7835,1649,2,-169.72583
7836,3054,3,326.07486
7837,3379,3,590.22974
7838,1937,2,-194.24902
7839,4830,3.5,1422.6603
7840,1491,2,-260.33896
7841,2473,2.5,221.94797
7842,4188,3.5,934.51971
7843,3296,3,393.30783
7844,4560,3.5,1283.525
7845,4842,3.5,1363.6815
7846,3415,3,629.26624
7847,4245,3.5,657.19446
7848,2053,2.5,-170.7543
7849,4560,3.5,1081.2079
7850,4390,3.5,1146.6764
7851,3563,3,783.4726
7852,4498,3.5,1121.2697
7853,4118,3.5,806.76978
7854,4338,3.5,1072.7815
7855,4358,3.5,1047.9393
7856,3182,3,419.34698
7857,4155,3.5,928.40076
7858,3848,3,1028.6222
7859,3671,3,774.69299
7860,4993,3.5,1670.2119
7861,4765,3.5,1356.9105
7862,4671,3.5,1350.2072
7863,4137,3.5,857.43372
7864,3874,3,853.81494
7865,2757,2.5,458.64706
7866,4812,3.5,1481.5717
7867,4633,3.5,1311.3154
7868,3959,3,1156.2819
7869,4929,3.5,1600.6292
7870,2655,2.5,326.53326
7871,2951,2.5,501.53491
7872,4914,3.5,1285.6296
7873,4191,3.5,936.54016
7874,3878,3,808.6687
7875,3353,3,581.57281
7876,4744,3.5,1445.9423
7877,3876,3,1064.7084
7878,3075,3,333.96457
7879,2668,2.5,319.65506
7880,3311,3,531.87512
7881,2308,2.5,-94.646713
7882,2442,2.5,30.352484
7883,3033,3,148.16934
7884,3675,3,800.84314
7885,1567,2,-217.13319
7886,2086,2.5,-135.31184
7887,2666,2.5,361.46347
7888,3388,3,543.77716
7889,4124,3.5,867.86493
7890,4121,3.5,726.01007
7891,3129,3,344.74088
7892,1518,2,-247.32712
7893,2620,2.5,330.41248
7894,4342,3.5,1083.9056
7895,3013,3,229.9921
7896,4176,3.5,889.07861
7897,2096,2.5,-152.07776
7898,3038,3,263.86606
7899,1498,2,-707.61786
7900,3613,3,729.33374
7901,4145,3.5,907.13226
7902,2138,2.5,-96.021294
7903,4092,3.5,845.30927
7904,1615,2,-183.58385
7905,4014,3.5,743.7774
7906,3969,3,1153.923
7907,3627,3,839.07391
7908,4714,3.5,1418.1536
7909,3805,3,992.66406
7910,4635,3.5,1209.0566
7911,3992,3,1154.6006
7912,1524,2,-255.98412
7913,4162,3.5,938.26135
7914,1877,2,55.85387
7915,4768,3.5,1423.7659
7916,4553,3.5,1269.1787
7917,4784,3.5,1483.3965
7918,3302,3,505.54126
7919,4643,3.5,1369.7346
7920,4852,3.5,1500.5056
7921,1548,2,-262.83554
7922,1590,2,-241.96602
7923,4527,3.5,1229.3318
7924,4977,3.5,1613.7023
7925,3578,3,791.62531
7926,1989,2,136.77528
7927,2436,2.5,180.12006
7928,2429,2.5,-37.342812
7929,2697,2.5,416.19232
7930,3851,3,1028.4766
7931,1687,2,-91.787712
7932,4586,3.5,1312.6976
7933,2994,2.5,650.40076
7934,3359,3,577.53558
7935,4173,3.5,901.0733
7936,2566,2.5,219.80498
7937,4960,3.5,1630.1344
7938,2055,2.5,-179.75104
7939,3761,3,921.45129
7940,1727,2,-86.519394
7941,3771,3,972.91663
7942,3186,3,423.16165
7943,3172,3,397.35193
7944,4454,3.5,1174.8966
7945,4944,3.5,1641.9828
7946,2738,2.5,425.55673
7947,1988,2,-223.47905
7948,4146,3.5,918.70709
7949,4653,3.5,1370.9105
7950,2055,2.5,-157.82501
7951,3826,3,883.50726
7952,3243,3,487.18188
7953,4929,3.5,1620.1335
7954,1803,2,-44.565491
7955,1415,2,-346.96564
7956,3153,3,411.65518
7957,2728,2.5,443.09995
7958,4618,3.5,1345.384
7959,2574,2.5,180.8295
7960,3118,3,368.23807
7961,2549,2.5,259.65692
7962,2900,2.5,596.89587
7963,4739,3.5,1338.5204
7964,2940,2.5,626.63568
7965,3745,3,914.84222
7966,4917,3.5,1471.774
7967,1576,2,-204.06305
7968,3705,3,874.22314
7969,4420,3.5,1130.1758
7970,1699,2,-81.88131
7971,3199,3,443.19312
7972,3848,3,1047.2789
7973,4015,3.5,776.60455
7974,3055,3,327.16956
7975,3794,3,933.84106
7976,1554,2,-1409.8771
7977,2089,2.5,-232.19136
7978,4875,3.5,1535.2164
7979,3286,3,548.9317
7980,4705,3.5,1423.1539
7981,3375,3,613.86914
7982,2503,2.5,108.50275
7983,2715,2.5,405.61084
7984,2900,2.5,469.66208
7985,2926,2.5,612.70313
7986,4962,3.5,1641.1084
7987,1894,2,43.094028
7988,3882,3,828.91779
7989,1482,2,-289.46417
7990,2853,2.5,551.13599
7991,2862,2.5,498.79187
7992,1880,2,21.245523
7993,1549,2,-390.13202
7994,2139,2.5,-129.36003
7995,2094,2.5,-129.6722
7996,3572,3,769.96906
7997,2749,2.5,400.76389
7998,1415,2,-402.13171
7999,3087,3,356.18307
8000,1694,2,-364.66141
8001,1847,2,34.663689
8002,4685,3.5,1361.5466
8003,2199,2.5,-64.098396
8004,2816,2.5,429.16669
8005,3247,3,447.10773
8006,4359,3.5,1114.781
8007,4791,3.5,1158.6847
8008,2855,2.5,556.64178
8009,2945,2.5,440.16479
8010,4149,3.5,839.24127
8011,2633,2.5,288.45029
8012,1469,2,-321.90662
8013,2406,2.5,157.35983
8014,4441,3.5,1164.6586
8015,2351,2.5,90.655212
8016,1781,2,-5.5779595
8017,3425,3,673.9762
8018,2943,2.5,643.06671
8019,2568,2.5,209.41237
8020,3593,3,825.00342
8021,4047,3.5,686.85657
8022,4427,3.5,980.30139
8023,1529,2,-235.20586
8024,3600,3,217.62383
8025,2751,2.5,375.51315
8026,1985,2,164.06006
8027,2199,2.5,-42.856525
8028,3714,3,854.88867
8029,2784,2.5,477.75613
8030,1924,2,-64.869492
8031,4835,3.5,1539.7675
8032,2555,2.5,117.41456
8033,4302,3.5,1039.9667
8034,2740,2.5,416.48337
8035,3203,3,443.99716
8036,1962,2,135.37718
8037,2328,2.5,40.163616
8038,3247,3,469.54623
8039,3021,3,287.94806
8040,4485,3.5,1211.9446
8041,1497,2,-299.84756
8042,3801,3,985.73132
8043,4831,3.5,1516.101
8044,4627,3.5,1347.6644
8045,3951,3,1057.9489
8046,3286,3,515.13055
8047,4033,3.5,513.73022
8048,4531,3.5,1241.5542
8049,1754,2,-36.29583
8050,4784,3.5,1458.1108
8051,1528,2,-234.07022
8052,2998,2.5,677.21606
8053,3180,3,437.11584
8054,3407,3,646.41852
8055,3610,3,-400.94171
8056,2085,2.5,-131.15247
8057,3552,3,773.33154
8058,4045,3.5,714.17645
8059,3364,3,613.44257
8060,4033,3.5,781.64514
8061,1632,2,-256.47369
8062,4890,3.5,1595.0088
8063,3016,3,306.55188
8064,2594,2.5,301.08185
8065,1694,2,-84.782753
8066,1626,2,-241.41971
8067,1973,2,136.21217
8068,3733,3,929.35962
8069,3398,3,610.45233
8070,3902,3,1063.9764
8071,4406,3.5,1029.2094
8072,2479,2.5,153.35252
8073,4086,3.5,861.97809
8074,4108,3.5,882.93964
8075,3052,3,336.28949
8076,1886,2,-549.94995
8077,4952,3.5,1623.9777
8078,1545,2,-234.16452
8079,3543,3,735.88507
8080,3886,3,1078.502
8081,2321,2.5,.90388542
8082,3750,3,967.12585
8083,4527,3.5,1266.8212
8084,3097,3,338.48001
8085,4502,3.5,1227.6195
8086,4208,3.5,726.37854
8087,2707,2.5,407.09097
8088,2405,2.5,121.94736
8089,3238,3,498.5473
8090,4270,3.5,683.75531
8091,2566,2.5,157.49358
8092,1847,2,44.407719
8093,3525,3,740.82965
8094,3916,3,1031.4232
8095,4441,3.5,1127.7225
8096,2611,2.5,-37.99979
8097,1615,2,-163.10297
8098,2424,2.5,105.97238
8099,3879,3,910.57159
8100,3269,3,513.97046
8101,1596,2,-207.03137
8102,1834,2,-67.952431
8103,2607,2.5,318.54388
8104,2519,2.5,253.96346
8105,1625,2,-154.24901
8106,3245,3,502.71082
8107,2405,2.5,10.399446
8108,2355,2.5,-51.349934
8109,1770,2,-88.38504
8110,2292,2.5,54.963261
8111,1741,2,-135.17613
8112,3799,3,884.64636
8113,4788,3.5,1494.4858
8114,1677,2,-110.85374
8115,3811,3,876.42273
8116,4963,3.5,1586.323
8117,3473,3,685.01038
8118,2471,2.5,110.35081
8119,2448,2.5,172.83043
8120,4718,3.5,1418.726
8121,3597,3,823.75256
8122,3600,3,810.19806
8123,1863,2,-38.86002
8124,4218,3.5,932.65314
8125,3336,3,544.99359
8126,4539,3.5,1282.0342
8127,2870,2.5,512.55096
8128,4330,3.5,949.69257
8129,4136,3.5,882.48303
8130,4782,3.5,1268.3972
8131,3760,3,625.7757
8132,2856,2.5,558.02557
8133,4464,3.5,1193.4362
8134,4429,3.5,1105.0918
8135,4578,3.5,1308.6753
8136,4084,3.5,852.8894
8137,2386,2.5,15.906305
8138,1508,2,-416.97015
8139,3292,3,495.71692
8140,2370,2.5,125.4814
8141,4500,3.5,853.2334
8142,3559,3,734.74011
8143,1426,2,-338.97412
8144,3252,3,493.65643
8145,1764,2,-32.008572
8146,3216,3,441.06696
8147,3522,3,737.70612
8148,1731,2,-49.858875
8149,2342,2.5,-105.58717
8150,3181,3,397.77609
8151,1713,2,-263.84061
8152,2225,2.5,-52.534348
8153,3728,3,943.42322
8154,2947,2.5,606.508
8155,2954,2.5,593.30518
8156,2662,2.5,253.1185
8157,4901,3.5,1505.1047
8158,1513,2,-530.12622
8159,3351,3,560.33246
8160,1512,2,-270.45245
8161,4811,3.5,1469.7548
8162,3869,3,1011.6649
8163,1968,2,47.935806
8164,3153,3,405.62643
8165,3483,3,382.47198
8166,1873,2,70.422707
8167,2527,2.5,229.49644
8168,3238,3,156.47554
8169,3392,3,564.65582
8170,2268,2.5,5.4068828
8171,1890,2,54.525013
8172,1688,2,-165.50458
8173,3832,3,1007.5573
8174,4440,3.5,1183.3751
8175,3821,3,983.40851
8176,4422,3.5,1164.5881
8177,2925,2.5,412.6882
8178,4866,3.5,1492.5442
8179,3776,3,978.995
8180,2956,2.5,590.14917
8181,4949,3.5,1587.543
8182,3389,3,523.14038
8183,4818,3.5,1520.0834
8184,3294,3,386.22913
8185,4755,3.5,1449.608
8186,3802,3,997.26416
8187,1833,2,-31.053352
8188,2158,2.5,-176.8152
8189,4441,3.5,1142.4767
8190,2554,2.5,255.44415
8191,4316,3.5,901.72034
8192,2771,2.5,469.04922
8193,4397,3.5,1073.3672
8194,2276,2.5,39.363731
8195,4833,3.5,1465.5547
8196,3406,3,327.68549
8197,2752,2.5,258.74072
8198,3851,3,1049.8066
8199,4235,3.5,958.76788
8200,3457,3,647.6767
8201,3879,3,1067.1753
8202,3253,3,282.22025
8203,2552,2.5,234.9769
8204,3816,3,1012.8932
8205,3849,3,1037.5144
8206,2051,2.5,-181.77258
8207,3560,3,784.80035
8208,3673,3,887.74915
8209,4352,3.5,1008.0098
8210,3846,3,1019.5247
8211,2965,2.5,635.9104
8212,3577,3,790.26544
8213,3850,3,995.0603
8214,2683,2.5,201.6767
8215,2893,2.5,463.11853
8216,3547,3,642.10999
8217,4718,3.5,1065.4153
8218,4730,3.5,1348.9557
8219,4269,3.5,978.23914
8220,1634,2,-193.77203
8221,2381,2.5,-372.01526
8222,3856,3,1048.5216
8223,1670,2,-134.30667
8224,4906,3.5,1552.8809
8225,2188,2.5,-60.689697
8226,4640,3.5,1325.8406
8227,1551,2,-221.89807
8228,4624,3.5,1333.382
8229,2770,2.5,445.08905
8230,2695,2.5,406.83533
8231,2824,2.5,430.23907
8232,1858,2,45.148148
8233,2165,2.5,-90.165192
8234,4861,3.5,1358.4229
8235,2932,2.5,588.07751
8236,1492,2,-283.08511
8237,2347,2.5,7.9571648
8238,2254,2.5,-217.71397
8239,1973,2,152.98146
8240,3389,3,622.18988
8241,2981,2.5,587.74512
8242,3026,3,-53.519753
8243,3312,3,504.16165
8244,4702,3.5,1247.8644
8245,3567,3,767.69739
8246,3782,3,963.67847
8247,4086,3.5,605.18286
8248,3587,3,809.81299
8249,2627,2.5,280.67401
8250,4865,3.5,1546.2385
8251,2629,2.5,346.18478
8252,2821,2.5,403.48187
8253,3542,3,672.04395
8254,2212,2.5,-50.323517
8255,3108,3,299.27133
8256,4102,3.5,862.73828
8257,4077,3.5,813.82202
8258,2464,2.5,203.88383
8259,1478,2,-1054.1862
8260,3882,3,1043.2898
8261,2477,2.5,218.49265
8262,4763,3.5,1454.2194
8263,1585,2,-307.79941
8264,4091,3.5,732.39667
8265,2383,2.5,104.14751
8266,1774,2,-35.098488
8267,4483,3.5,1199.7753
8268,3941,3,1091.3199
8269,4481,3.5,943.18323
8270,1846,2,19.194448
8271,2665,2.5,350.71243
8272,4552,3.5,1232.5776
8273,2870,2.5,508.23151
8274,4460,3.5,1146.1818
8275,3071,3,357.29825
8276,2193,2.5,-50.580574
8277,4011,3.5,767.71851
8278,2262,2.5,-220.18919
8279,3036,3,279.01712
8280,2002,2.5,-288.02762
8281,2901,2.5,575.61871
8282,2413,2.5,144.04648
8283,4389,3.5,1141.8547
8284,4070,3.5,791.34125
8285,3613,3,834.0979
8286,3167,3,348.61206
8287,3156,3,383.69208
8288,2433,2.5,163.04933
8289,3200,3,459.49109
8290,4202,3.5,951.11493
8291,4810,3.5,1330.8784
8292,4895,3.5,1452.4271
8293,1734,2,-95.319427
8294,1562,2,-204.28227
8295,4115,3.5,250.05481
8296,4161,3.5,821.48578
8297,4667,3.5,1335.7766
8298,2180,2.5,-59.418068
8299,4901,3.5,1353.6173
8300,4967,3.5,1538.8253
8301,3124,3,342.34515
8302,3854,3,1048.184
8303,1782,2,-14.999621
8304,3227,3,447.54309
8305,4238,3.5,983.28345
8306,4809,3.5,1308.0085
8307,3024,3,277.25848
8308,3315,3,565.96863
8309,2402,2.5,105.17941
8310,2671,2.5,354.11523
8311,2859,2.5,523.78314
8312,2531,2.5,240.15625
8313,3418,3,663.59143
8314,4473,3.5,1177.0433
8315,1856,2,-32.58754
8316,4843,3.5,1527.547
8317,3223,3,403.00656
8318,4457,3.5,1174.6947
8319,4844,3.5,1533.6682
8320,4012,3.5,798.14789
8321,4913,3.5,1563.6168
8322,3212,3,436.59097
8323,2527,2.5,187.22014
8324,3441,3,528.36609
8325,4037,3.5,777.41858
8326,2577,2.5,229.89009
8327,3510,3,689.05756
8328,3942,3,1132.0594
8329,3166,3,410.31989
8330,2785,2.5,486.04584
8331,3486,3,679.60913
8332,3870,3,1055.3748
8333,3517,3,696.44263
8334,2269,2.5,-9.5351849
8335,2604,2.5,250.48901
8336,3397,3,349.46277
8337,3404,3,507.34628
8338,4425,3.5,1175.5229
8339,2500,2.5,237.07397
8340,4229,3.5,981.60834
8341,3653,3,837.54468
8342,2693,2.5,385.12607
8343,2758,2.5,475.59604
8344,4223,3.5,158.5117
8345,4705,3.5,1371.6697
8346,3463,3,473.08765
8347,1841,2,-36.003448
8348,2576,2.5,248.50157
8349,2590,2.5,316.71259
8350,3109,3,385.71625
8351,3442,3,670.3244
8352,3444,3,581.24176
8353,4529,3.5,1270.7283
8354,3478,3,727.54327
8355,3317,3,325.30545
8356,4951,3.5,1626.952
8357,2282,2.5,20.8969
8358,2954,2.5,630.23334
8359,1653,2,-123.14445
8360,4043,3.5,729.18817
8361,4602,3.5,1270.1693
8362,3392,3,615.50299
8363,2845,2.5,535.03021
8364,3149,3,417.8515
8365,3944,3,1004.3859
8366,1994,2,110.68502
8367,3765,3,955.05701
8368,3577,3,513.19995
8369,3625,3,798.26569
8370,1884,2,57.889492
8371,4038,3.5,729.15698
8372,4312,3.5,1027.2683
8373,1609,2,-222.23566
8374,2226,2.5,-8.833086
8375,3440,3,675.95056
8376,4503,3.5,1215.8223
8377,1704,2,-128.77289
8378,2506,2.5,125.66428
8379,3182,3,419.18988
8380,3379,3,590.35406
8381,4815,3.5,1511.5085
8382,4814,3.5,1495.7168
